item_id,item_title,item_description,item_seo_title,item_seo_description,item_thumbnail_url,item_canonical_url,item_tags,item_hidden,item_published_at,author_first_name,author_last_name,item_url
414270852,Demystify your data: the 3 types of customer analytics,"Customer analytics can tell you what you want to know about your customers, leading to sharper predictions and actionable roadmaps for achieving your desired results.",,,https://d26a57ydsghvgx.cloudfront.net/content/31-Measurement%20and%20analytics%20copy%202.png,https://www.zendesk.com/blog/3-types-customer-analytics/,,FALSE,2018-03-07 12:11:00,,,https://resources.zendesk.co.uk/blog/demystify-your-data-the-3-types-of-customer-analytics
373743450,Design a strategy for seamless omnichannel support,Scaling and providing consistency across channels requires an omnichannel support solution—informed by a strategy that keeps the customer at the center of,,,https://d26a57ydsghvgx.cloudfront.net/content/blog/1_NewZendeskHeaders/omni-blog-1.png,https://www.zendesk.com/blog/strategy-seamless-omnichannel-support/,"Customer experience,Zendesk Products",FALSE,2017-10-10 14:39:00,Suzanne,Barnecut,https://resources.zendesk.co.uk/blog/strategy-seamless-omnichannel-support
386969161,Did somebody say… new integrations?,Let's take a look at some great new integrations designed to improve and extend your use of Zendesk with new integrations for November 2017,,,https://d26a57ydsghvgx.cloudfront.net/content/blog/1_Series%20headers/newzendesk-integration-blog.png,https://www.zendesk.com/blog/somebody-say-new-integrations/,"Apps and Integrations,Apps Marketplace,Chat,Support,Zendesk Products",FALSE,2017-11-29 11:00:00,,,https://resources.zendesk.co.uk/blog/somebody-say-new-integrations
421917642,Differentiate your brands with unique help center experiences,"Brands that fall under the same parent company have unique customer bases, branding, and personalities. Why should their help centers be any different? Plenty of companies have taken the...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/cost_of_bad_customer_service.png,https://www.zendesk.com/blog/benefits-multiple-help-centers/,,FALSE,2018-04-03 10:02:00,,,https://resources.zendesk.co.uk/blog/differentiate-your-brands-with-unique-help-center-experiences
421643085,Differentiate your brands with unique help centre experiences,,,,https://content.cdntwrk.com/files/aHViPTY2NjIxJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhYzI5MDFiZDFhZTYucG5nJnZlcnNpb249MDAwMCZzaWc9NGY4ZTVhMjYyNTlhYWM2YTEyM2U2MTk0NmFkOTUxZmU%253D,,"faq,zendesk guide",TRUE,2018-04-02 16:18:23,,,https://resources.zendesk.co.uk/blog/benefits-multiple-help-centers
435950075,Differentiated customer experiences start with better cross-functional collaboration,"Great customer service is the backbone of great customer relationships. Every member of your organization impacts the customer experience, from product to billing to finance. Customers today...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/Create_New_Ticket.png,https://www.zendesk.com/blog/differentiated-customer-experiences-start-better-cross-functional-collaboration/,,FALSE,2018-05-22 13:30:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/differentiated-customer-experiences-start-with-better-cross-functional-collaboration
490554263,Enhancing the agent experience with contextual workspaces,"Support agents don't benefit from clunky interfaces or confusing processes. To ensure they have everything they need at the right time, agents need a contextual workspace.",,,https://d26a57ydsghvgx.cloudfront.net/content/skills%20based%20routing.png,https://www.zendesk.com/blog/enhancing-agent-experience-contextual-workspaces/,,FALSE,2019-01-04 11:30:00,,,https://resources.zendesk.co.uk/blog/enhancing-the-agent-experience-with-contextual-workspaces
387229531,Enterprise software doesn’t have to be boring,"Zendesk has grown from 3 friends who wanted to make customer support simple to 2,000 employees around the globe all carrying out that same vision. One thing that’s remained consistent through the...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/1_NewZendeskHeaders/blogimg2.png,https://www.zendesk.com/blog/enterprise-software-doesnt-boring/,News,FALSE,2017-11-30 11:08:00,Amanda,Roosa,https://resources.zendesk.co.uk/blog/enterprise-software-doesnt-boring
469931870,Every ticket is a puzzle: One advocate’s drive to solve them,"New Zealand native Carl McDowell doesn’t have a personal mantra, but he is quick to note a telling double entendre in his last name: do well. Based on his experience as a Tier 2 Technical Support...",,,https://d26a57ydsghvgx.cloudfront.net/content/Zendesk%20Advocate%20Spotlight_Carl%20group.png,https://www.zendesk.com/blog/every-ticket-puzzle-one-advocates-drive-solve/,,FALSE,2018-10-10 13:36:00,,,https://resources.zendesk.co.uk/blog/every-ticket-is-a-puzzle-one-advocate-s-drive-to-solve-them
406223889,Everyone is an SME in the self-service economy,"Self-service experiences play a valuable role for scaling companies, helping them optimize internal resources and give customers more value. Even better, the same self-service content that helps...",,,https://d26a57ydsghvgx.cloudfront.net/content/Blog-image-58-Customer%20loyalty.png,https://www.zendesk.com/blog/everyone-sme-self-service-economy/,,FALSE,2018-02-05 23:50:00,,,https://resources.zendesk.co.uk/blog/everyone-is-an-sme-in-the-self-service-economy
350977488,"Excellent customer service, excellent ROI","“Don’t knock it until you’ve tried it” can be good advice in some situations, like when you're wary of trying a new ice cream flavor. When deciding whether to overhaul your current customer...",,,https://zen-marketing-content.s3.amazonaws.com/content/blog/1_NewZendeskHeaders/TEI_blog.jpg,https://www.zendesk.com/blog/excellent-customer-service-excellent-roi/,,FALSE,2017-05-15 12:23:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/excellent-customer-service-excellent-roi
388814731,Execs need to be the kind of leaders people want to follow,"Sometimes you don’t know how good you have it until you’ve experienced something else. Earlier on in my career, I was looking to join a company whose vision and executive leadership I believed in....",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/10-Year_mo.png,https://www.zendesk.com/blog/execs-need-kind-leaders-people-want-follow/,"Agent experience,News",FALSE,2017-12-05 13:47:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/execs-need-kind-leaders-people-want-follow
351656623,Fantastic voyage: Customer journey mapping is well worth the effort,"Customer journey mapping is a way for companies to see what customers really and truly experience with your brand, whether they’re browsing your knowledge base or being talked through a concern by...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/Zendesk_Customer%20Journey%20mapping.png,https://www.zendesk.com/blog/fantastic-voyage-customer-journey-mapping-well-worth-effort/,,TRUE,2017-07-07 11:14:00,,,https://resources.zendesk.co.uk/blog/fantastic-voyage-customer-journey-mapping-is-well-worth-the-effort
350977356,FAQ-page design: Be savvy about self-service,"Wonderful conversation makes the world go ‘round, and we’ve heard your support agents are pretty wonderful to talk to. But self-service is gaining steam—in fact, one Zendesk survey found that 67...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/popcorn%20and%20butter.png,https://www.zendesk.com/blog/faq-page-design-savvy-self-service/,"Best Practices,Customer experience,Customer support",FALSE,2017-06-23 12:24:00,,,https://resources.zendesk.co.uk/blog/faq-page-design-savvy-self-service
404220363,Feedback is a gift—take it and optimize,"Creating the optimal experience In customer service, if you hear the word “optimal,” it’s most likely modifying “Support Experience.” As in, how can we deliver the optimal support experience? It’s...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/feedback_gift.png,https://www.zendesk.com/blog/feedback-gift-take-optimize/,,FALSE,2018-01-30 12:01:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/feedback-is-a-gift-take-it-and-optimize
421600161,Figuring out “what happened?” with descriptive analytics,"Not sure what to make of your customer service efforts? There are multiple types of customer analytics that can help customer service teams stay proactive, but for proper preparations and clarity,...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/PR-014429_sharing%20feedback_2.png,https://www.zendesk.com/blog/descriptive-analytics-can-tell-us-customer-service/,,FALSE,2018-03-29 12:50:00,,,https://resources.zendesk.co.uk/blog/figuring-out-what-happened-with-descriptive-analytics
430774707,Fill knowledge gaps with the Knowledge Capture app,A comprehensive knowledge base is an essential piece of the 21st-century support operation. But implementing it is just the first step—maintenance comes next. The best way to maintain your...,,,https://d26a57ydsghvgx.cloudfront.net/content/high%20growth%20companies1.png,https://www.zendesk.com/blog/fill-knowledge-gaps-knowledge-capture-app/,,FALSE,2018-05-04 2:32:00,,,https://resources.zendesk.co.uk/blog/fill-knowledge-gaps-with-the-knowledge-capture-app
350977431,First contact resolution: beacon of good support?,"First Contact Resolution is a metric that, when used judiciously, can help drive improvements in customer experience. But it’s not without its pitfalls",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/first_contact_resolution.png,https://www.zendesk.com/blog/first-contact-resolution-friend-foe-frenemy/,"Agent experience,Best Practices,Operations",FALSE,2017-05-30 20:06:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/first-contact-resolution-good-support
350977425,"For FabFitFun, subscriber growth means scaling up customer service","With hundreds of thousands of members and nearly 100 employees, FabFitFun’s email, phone, live chat, and social channels have to keep up with the company’s rapid growth",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/1_In%20text%20images/FabFitFunHelpCenter.png,https://www.zendesk.com/blog/fabfitfun/,,TRUE,2017-06-01 14:40:00,Suzanne,Barnecut,https://resources.zendesk.co.uk/blog/for-fabfitfun-subscriber-growth-means-scaling-up-customer-service
466883069,Fresh additions to the App Marketplace,"Get excited! With September comes the start of fall, which means a range of new app integrations. Track feedback, trends, and growth more efficiently with apps like Ybug, DirectCall, and ScopeAI,...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/1_Series%20headers/newzendesk-integration-blog.png,https://www.zendesk.com/blog/september-app-integrations/,,FALSE,2018-09-28 13:13:00,,,https://resources.zendesk.co.uk/blog/fresh-additions-to-the-app-marketplace
351656653,From Sloane Square to SaaS: A support advisor’s journey at John Lewis Partnership,"Janet Pratt has seen John Lewis move from typewriters to electric typewriters to computers. Today, she’s embracing SaaS software, diving in headfirst and taking a hands-on approach to providing...",,,https://www.zendesk.com//d26a57ydsghvgx.cloudfront.net/content/blog/1_In%20text%20images/JohnLewisPartnershipDay.jpg,https://www.zendesk.com/blog/john-lewis-partnership/,"Guide,Support,Zendesk customers",FALSE,2017-07-05 16:24:00,Suzanne,Barnecut,https://resources.zendesk.co.uk/blog/john-lewis-partnership
428235324,Fullscript’s prescription for omnichannel customer success,"Fullscript provides a single, easy route to better health. The startup, founded in 2012, makes a wide array of professional-grade supplements available to medical practitioners so that they don’t...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/1_In%20text%20images/image1.png,https://www.zendesk.com/blog/fullscript/,,FALSE,2018-04-25 10:59:00,,,https://resources.zendesk.co.uk/blog/fullscript-s-prescription-for-omnichannel-customer-success
373419792,Geckoboard conquers global support with data,Research by Global Workplace Analytics found that the number of full-time US employees who regularly work at home has grown by 115% since 2005. Given this trend and my experience building a fully...,,,https://d26a57ydsghvgx.cloudfront.net/content/blog/Remote_support.png,https://www.zendesk.com/blog/geckoboard-conquers-global-support-data/,,TRUE,2017-10-09 11:36:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/geckoboard-conquers-global-support-with-data
350977407,Get motivated with customer service quotes,We collected some customer service quotes to look to when the going gets tough,,,https://d26a57ydsghvgx.cloudfront.net/content/blog/quotes-2.png,https://www.zendesk.com/blog/get-motivated-customer-service-quotes/,,TRUE,2017-06-06 19:56:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/get-motivated-with-customer-service-quotes
352551925,Getting wise to providing (even) better support,"In the beginning, Hootsuite was like a lot of startups, in immediate need of a system to help manage customer service inquiries and to keep pace with growth",,,https://www.zendesk.com//d26a57ydsghvgx.cloudfront.net/content/blog/1_In%20text%20images/Hootsuite3.jpg,https://www.zendesk.com/blog/hootsuite/,"Support,Zendesk customers,Zendesk Products",FALSE,2017-07-13 11:00:00,Suzanne,Barnecut,https://resources.zendesk.co.uk/blog/getting-wise-to-providing-even-better-support
352216597,Grow the bottom line by building trust,"Customers expect a certain level of transparency when they submit questions, but for growing a company, providing reliable and consistent service can be difficult",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/up_and_to_the_right.jpg,https://www.zendesk.com/blog/grow-bottom-line-building-trust/,,TRUE,2017-07-11 11:37:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/grow-the-bottom-line-by-building-trust
398098610,Growth requires change,"Learn to read the signs and scale for it early Company growth yields many opportunities and challenges. Recognizing these challenges ahead of time, and scaling for them before you experience...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/growth.png,https://www.zendesk.com/blog/growth-requires-change/,,FALSE,2018-01-08 12:26:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/growth-requires-change
450739643,Growth requires change,"Company growth yields many opportunities and challenges. Recognising these challenges ahead of time, and scaling for them before you experience intense growth, can smooth out the bumps in the transiti",Growth requires change,"Company growth yields many opportunities and challenges. Recognising these challenges ahead of time, and scaling for them before you experience intense growth, can smooth out the bumps",https://content.cdntwrk.com/files/aHViPTY2NjIxJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViNTg5NDA3MjUzM2UucG5nJnZlcnNpb249MDAwMCZzaWc9ZDg3OTUzMjMxOTI0NjQwMGJhYTYyYzllODg0ZTFkZTg%253D,,"Customer Service Leadership,Team management",FALSE,2018-07-25 11:20:35,Laura,Shear,https://resources.zendesk.co.uk/blog/growth-requires-change-2
386757763,Guide the customer to the right channel,"A few months ago I ordered a rather expensive collar for my Golden Retriever on Amazon. Unfortunately, as with many deliveries in San Francisco, the package mysteriously vanished from my porch. I...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/Shopify.png,https://www.zendesk.com/blog/guide-customer-right-channel/,"Customer experience,Support,Zendesk Tips",FALSE,2017-11-27 20:45:00,,,https://resources.zendesk.co.uk/blog/guide-customer-right-channel
406830084,Happier agents go with the flow,"We all know how great it feels to be in the zone. When we’re in so-called “flow state,” a concept popularized by Hungarian psychologist Mihaly Csikszentmihalyi, it’s like we’re invincible:...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/PR-014429_churn%20survey_1.png,https://www.zendesk.com/blog/happier-agents-go-flow/,,FALSE,2018-02-08 11:41:00,,,https://resources.zendesk.co.uk/blog/happier-agents-go-with-the-flow
491680922,Help your multilingual knowledge basethrive with AI,"Data shows that, for global businesses, providing support in multiple languages is well worth the effort. Nearly three quarters of people search online in their native language, which means that...",,,https://d26a57ydsghvgx.cloudfront.net/content/680x360_Blog_globe.png,https://www.zendesk.com/blog/multilingual-knowledge-bases-thrive-ai/,,FALSE,2019-01-08 12:00:00,,,https://resources.zendesk.co.uk/blog/help-your-multilingual-knowledge-basethrive-with-ai
411750819,Holiday retail and the omnichannel customer experience,"For much of the world, the holiday season starts in the fall and ends with a few New Year’s resolutions in early January. For retailers, it’s almost the opposite. Come January, you in the retail...",,,https://d26a57ydsghvgx.cloudfront.net/content/chemistry.png,https://www.zendesk.com/blog/holiday-omnichannel-retail-customer-experience/,,FALSE,2018-02-26 11:49:00,,,https://resources.zendesk.co.uk/blog/holiday-retail-and-the-omnichannel-customer-experience
421600164,How a great customer experience comes from chat support,"Live chat alone can't define your customers’ experience -  how they navigate the site, how they engage with support, and where they are on the customer journey all come into play.",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/PR-014429_Blog_Library_Batch_3_R2.4_as_product%20chat%201.jpg,https://www.zendesk.com/blog/great-customer-experience-comes-chat-support/,,FALSE,2018-03-28 12:11:00,,,https://resources.zendesk.co.uk/blog/how-a-great-customer-experience-comes-from-chat-support
471453311,How AI assistants close the gaps in customer service,"AI assistants are capable of quite a bit more than their living room responsibilities. In the workplace, they’re helping to fill the gaps that commonly plague customer service: miscommunications,...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/PR-014429_benchmarking%20bestprac_3.png,https://www.zendesk.com/blog/ai-assistants-close-gaps-customer-service/,,FALSE,2018-10-16 12:25:00,,,https://resources.zendesk.co.uk/blog/how-ai-assistants-close-the-gaps-in-customer-service
350977380,How AI is shaping the latest customer support trends,"With the growing vigilance of how trends are being affected by automation, we've noted a few current customer service AI innovations and how they're likely to continue changing",,,https://zen-marketing-content.s3.amazonaws.com/content/blog/customer%20service%20AI%20trends.png,https://www.zendesk.com/blog/customer-service-ai-latest-trends/,"Knowledge Base and Self Service,Proactive Support,Productivity",FALSE,2017-06-14 11:57:00,,,https://resources.zendesk.co.uk/blog/ai-customer-support-trends
354766714,How Allbirds’ customer service is taking flight,Allbirds partnered with Zendesk for their customer service software when they first launched,,,https://zen-marketing-content.s3.amazonaws.com/content/blog/allbirds.png,https://www.zendesk.com/blog/allbirds/,,TRUE,2017-07-28 11:30:00,,,https://resources.zendesk.co.uk/blog/how-allbirds-customer-service-is-taking-flight
350977461,How customer-centric is your business?,"When companies succeed at putting customers first, customers are more likely to advocate for and stay with a company longer. A customer-centric company’s good reputation is likely to bring in new...",,,https://zen-marketing-content.s3.amazonaws.com/content/blog/1_In%20text%20images/Customer-centric.png,https://www.zendesk.com/blog/customer-centric-business/,"CSAT,Customer experience,Customer support",FALSE,2017-05-23 11:14:00,Amanda,Roosa,https://resources.zendesk.co.uk/blog/how-customer-centric-is-your-business
430508796,"How Freshly provides seamless, time-sensitive support","As one of the fastest-growing prepared-meal companies, the most important part of our business is accurately shipping fresh, nutritious meals to customers every week. In addition to providing a...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/freshly.png,https://www.zendesk.com/blog/provide-seamless-time-sensitive-support/,,FALSE,2018-05-03 11:39:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/how-freshly-provides-seamless-time-sensitive-support
350977383,How PlanGrid empowers the construction industry with Zendesk Support,"PlanGrid believes that impeccable customer service is the lynchpin to a lasting and healthy relationship with customers. To build that relationship, every person they interact with should be...",,,https://www.zendesk.com//d26a57ydsghvgx.cloudfront.net/content/blog/plangrid-onsite2.jpg,https://www.zendesk.com/blog/plangrid/,,TRUE,2017-06-13 13:07:00,Suzanne,Barnecut,https://resources.zendesk.co.uk/blog/how-plangrid-empowers-the-construction-industry-with-zendesk-support
457908173,How self-service helps Reverb hit the right notes with customers,Musical instrument marketplace Reverb has gotten ahead of its customers’ needs by taking a truly omnichannel approach to customer service. With its emphasis on strong knowledge management...,,,https://d26a57ydsghvgx.cloudfront.net/product/Customer%20Story%20Images/Reverb4.jpg,https://www.zendesk.com/blog/self-service-helped-reverb-hit-right-notes-customers/,,FALSE,2018-08-23 11:04:00,,,https://resources.zendesk.co.uk/blog/how-self-service-helps-reverb-hit-the-right-notes-with-customers
372080199,"How Spokeo connects more people, faster than ever","Spokeo uses the Zendesk Support, Guide, and Chat products, along with a key integration with Tymeshift, to provide seamless omnichannel support across its email, live chat, and self-service channels",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/1_Series%20headers/storyroom-blog.png,https://www.zendesk.com/blog/spokeo/,,TRUE,2017-10-04 12:26:00,Suzanne,Barnecut,https://resources.zendesk.co.uk/blog/how-spokeo-connects-more-people-faster-than-ever
426254037,How Strava cracked mobile support and engagement,"Strava creates fiercely loyal customers using a single, cross-device communication flow. Here's how they do it.",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/excellent-customer-service.gif,https://www.zendesk.com/blog/strava-cracked-mobile-support-engagement/,,FALSE,2018-04-18 11:34:00,Amanda,Roosa,https://resources.zendesk.co.uk/blog/how-strava-cracked-mobile-support-and-engagement
451941323,How to build customer loyalty with shipping,"Some retailers see shipping and delivery as solely utilitarian. In reality, how you handle this process can be a big indicator of your commitment to your customers.",,,https://d26a57ydsghvgx.cloudfront.net/content/Shipping.png,https://www.zendesk.com/blog/how-to-build-customer-loyalty-with-shipping/,,FALSE,2018-07-30 12:21:00,Amanda,Roosa,https://resources.zendesk.co.uk/blog/how-to-build-customer-loyalty-with-shipping
355498480,How to get customer feedback: 3 methods,"As the founder and chairman of the largest laptop manufacturer in the world, Barry Lam has made billions of dollars by having a keen understanding what his customers want. But that hardly makes...",,,https://d26a57ydsghvgx.cloudfront.net/content/resources/customer_feedback.png,https://www.zendesk.com/blog/how-to-get-customer-feedback/,,FALSE,2017-08-02 12:37:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/how-to-get-customer-feedback-3-methods
350977449,How to increase conversions with chat,"While adding a live chat channel can increase website conversion rates by 29 percent, you can further optimize your chat channel and increase conversion rates with chat conversion tracking....",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/1_NewZendeskHeaders/chatconversion_blog.png,https://www.zendesk.com/blog/increase-conversions-chat/,"Best Practices,Chat,Zendesk Products",FALSE,2017-05-26 11:30:00,Amanda,Roosa,https://resources.zendesk.co.uk/blog/increase-conversions-chat
353105728,How to make room in agents’ schedules to lend a hand,"It can be hard enough to manage regular and vacation schedules against queue volume, let alone work in additional time for volunteering or team-building activities",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/1_NewZendeskHeaders/schedulingforCSR.png,https://www.zendesk.com/blog/agents-schedules/,"Agent experience,CSR,Customer Service Leadership",TRUE,2017-07-17 13:37:00,Suzanne,Barnecut,https://resources.zendesk.co.uk/blog/how-to-make-room-in-agents-schedules-to-lend-a-hand
401077820,How to set up support tiers,"If your company is growing, your organizational structure is probably getting more complicated. You may be expanding your customer service team and wondering if you’re doing it right. At Zendesk,...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/CStiers.png,https://www.zendesk.com/blog/set-support-tiers/,,FALSE,2018-01-19 12:33:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/how-to-set-up-support-tiers
369615584,How to support your robot co-worker,"We’ll learn to work well alongside our robot co-workers, but to get there, both sides are going to have to learn",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/PR-014429_support%20robot.png,https://www.zendesk.com/blog/how-to-support-your-robot-co-worker/,,FALSE,2017-09-19 11:32:00,,,https://resources.zendesk.co.uk/blog/how-to-support-your-robot-co-worker
350977362,How video can enhance self-service,"When a customer hits a roadblock, often their first course of action is DIY. In fact, 91 percent of people we surveyed said they would gladly reach for a helpful knowledge center. Chances are,...",,,https://d16cvnquvjw7pr.cloudfront.net/images/blog/zendesk-default-placeholder.jpg,https://www.zendesk.com/blog/video-can-enhance-self-service/,"Best Practices,Customer experience,Support,Zendesk Products",TRUE,2017-06-21 12:03:00,,,https://resources.zendesk.co.uk/blog/video-enhance-self-service
353720221,How will artificial intelligence assist customer service agents?,The latest innovations in artificial intelligence will showcase features with big upsides for agents,,,https://d26a57ydsghvgx.cloudfront.net/content/blog/artificial%20intelligence%20customer%20service.png,https://www.zendesk.com/blog/artificial-intelligence-customer-service-agents/,"Knowledge Base and Self Service,Proactive Support,Productivity,Workflow",FALSE,2017-07-21 11:25:00,,,https://resources.zendesk.co.uk/blog/how-will-artificial-intelligence-assist-customer-service-agents
371516825,How Zendesk customers benefit from self-service,"For a deeper dive into the benefits of customers helping themselves, we highlighted five of our customers and their use cases related to self-service",,,https://zen-marketing-content.s3.amazonaws.com/content/blog/1_NewZendeskHeaders/Online%20self-service.png,https://www.zendesk.com/blog/zendesk-customers-benefit-self-service/,"Customer experience,Guide,Knowledge Base and Self Service,Zendesk customers",FALSE,2017-10-02 11:38:00,,,https://resources.zendesk.co.uk/blog/zendesk-customers-benefit-self-service
469892114,How Zendesk customers gain value with ticketing and real-time support,"Expectations for the speed of support have skyrocketed. With literal instant messaging available between loved ones, friends, and coworkers, it’s an unsurprising evolution to expect instant...",,,https://p14.zdusercontent.com/attachment/663104/IpCQdraqvRljgOfJzPxTUwqHm?token=eyJhbGciOiJkaXIiLCJlbmMiOiJBMTI4Q0JDLUhTMjU2In0..Owl9I63mup-qf9uvM93rmw.kE-PehZTaMQ0-T-pAG84AryIleEJm-6XSAA-cic6UDOO8aa1XYd3h6bqEk2LdunrQHwK4ls4a0G1-bx0PWPWy6NzUSUfTY7VS9ED8AeJgXPoZz70RwVKRCNVyPXD5uka2Jdfyn-paBQ7KS9QtpWOWX9zxPrgcTzSCV8PE7DjZp-9JRHM3HwdkuTlqV_uJSKscRZ5v9A1tpML3oukk4Dqblwz1bsx7exTE-JwlkZFaH_vebfMA5NXVqSEqEyRMTCkNuO_Q_h9fFLz4uUtjwBG3w.dJaC-RKJveTafGZMQ5GsGg,https://www.zendesk.com/blog/zendesk-customers-use-real-time-support/,,FALSE,2018-10-10 12:27:00,Amanda,Roosa,https://resources.zendesk.co.uk/blog/how-zendesk-customers-gain-value-with-ticketing-and-real-time-support
370121213,How’s your first reply time? Not fast enough.,"When it comes to first reply time (FRT) and its affect on customer satisfaction, faster is better. Check out the Zendesk research report on customer satisfaction and you’ll see that it’s...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/first_reply_time.png,https://www.zendesk.com/blog/first-reply-time/,"Best Practices,Customer experience,Customer Service Leadership",FALSE,2017-09-27 12:05:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/how-s-your-first-reply-time-not-fast-enough
377343775,Ibotta scales training hurdles with Zendesk and Lessonly,Lessonly and Zendesk provide a powerful one-two punch for customer service and care agent training and knowledge management,,,https://d26a57ydsghvgx.cloudfront.net/content/blog/1_In%20text%20images/Ibotta.png,https://www.zendesk.com/blog/ibotta-scales-training-zendesk-lessonly/,,TRUE,2017-10-24 14:36:00,Suzanne,Barnecut,https://resources.zendesk.co.uk/blog/ibotta-scales-training-hurdles-with-zendesk-and-lessonly
350977464,Improve the agent experience for happier customers,"In contrast to the big picture challenges of hiring and training agents, agent experience includes everything from resolving support queries to writing knowledge-base articles to improving...",,,https://d26a57ydsghvgx.cloudfront.net/content/blog/Agent-Experience-Blog.png,https://www.zendesk.com/blog/improve-agent-experience-happier-customers/,"Agent experience,Best Practices",FALSE,2017-05-22 19:43:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/improve-agent-experience-happier-customers
350977395,Improve your support tickets with video,A how-to video that's just the right length can yield big relief at one more problem off the table. Which is where our friends at Wistia come in,,,https://d16cvnquvjw7pr.cloudfront.net/images/blog/zendesk-default-placeholder.jpg,https://www.zendesk.com/blog/improve-support-tickets-video/,"Agent experience,Customer experience,Best Practices",FALSE,2017-06-09 11:44:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/improve-support-tickets-with-video
438157562,Improvements to Zendesk’s terms and policies,It’s that time again….we’re updating our terms and policies to make it easier for you to understand how we supply our services to our subscribers. Most of these improvements should come as no...,,,https://d16cvnquvjw7pr.cloudfront.net/images/blog/zendesk-default-placeholder.jpg,https://www.zendesk.com/blog/2018-updated-terms/,,FALSE,2018-06-01 13:02:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/improvements-to-zendesk-s-terms-and-policies
475667849,Improvements to Zendesk’s terms and policies,"It’s the blog post that you’ve anxiously been awaiting—Zendesk’s updates to its Terms and Policies! We periodically update our terms to keep up with changing times, for example, updates to our...",,,https://d16cvnquvjw7pr.cloudfront.net/images/blog/zendesk-default-placeholder.jpg,https://www.zendesk.com/blog/legal-terms-update-november-2018/,,FALSE,2018-11-01 14:24:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/improvements-to-zendesk-s-terms-and-policies-2
391721748,Improving retail experiences with conversational commerce,"Customer support is no longer a destination. Today, brands need to be everywhere their customers are. Enter conversational commerce: live chat or social messaging designed to connect customers...",,,https://d26a57ydsghvgx.cloudfront.net/content/Blog-Image-07-chat-support.png,https://www.zendesk.com/blog/improving-retail-experiences-conversational-commerce/,"Agent experience,Customer experience,Customer Service Leadership",FALSE,2017-12-15 11:44:00,,,https://resources.zendesk.co.uk/blog/improving-retail-experiences-conversational-commerce
350977485,Improving the customer experience,Customer experience focuses on improving the way customers interact with your business. Doing so means putting the needs of the customer front and center,,,https://d26a57ydsghvgx.cloudfront.net/content/blog/Customer-Experience-blog.png,https://www.zendesk.com/blog/improving-customer-experience/,"Best Practices,Customer experience",FALSE,2017-05-15 19:45:00,Andrew,Gori,https://resources.zendesk.co.uk/blog/improving-the-customer-experience
